arbitrary	biased	coherence	consensus	contentious	expected	insightful	meaningful	offensive	preferable	sensible	specificity	uncanny	unpredictable	confusing	age	bestlabel	birthsex	education	familiarity	gender	marital	poc	corpus	assignmentID	topicID	HITId	technique	suitable	objectionable	consensus_factor
1	1	100	100	50	100	50	100	1	70	100	50	50	1	1	29	NA	male	high	1	man	single	black	ap	39GXDJN2OVS9D6HHFHQEDE0WG398VO	95	3YD0MU1NC3FIYKB74F2AF7V30RC7AE	DistSal	387.423266793342	93.1548542656537	49.6582704986676
36	45	37	54	61	17	46	45	50	18	23	57	35	100	53	60	NA		graduate	76	man	divorced	white	ap	3DIP6YHAPE6SBVVVKR14DACAG86E8O	95	3YD0MU1NC3FIYKB74F2AF7V30RC7AE	DistSal	142.250509603654	165.300638098677	26.8154660692805
68	25	65	61	39	27	29	68	56	73	79	74	41	37	55	28	NA	male	bachelors	72	man	single	white	ap	3KXIR214I6UZXEWDF4GQUXNGHJK425	95	3YD0MU1NC3FIYKB74F2AF7V30RC7AE	DistSal	230.817634217099	156.749018905863	30.2915450041872
41	52	39	55	50	39	44	43	53	18	38	45	59	56	60	38	NA	male	bachelors	60	man	single	white	ap	3NGI5ARFTVJEXM00UK80SCO6GAZP1Z	95	3YD0MU1NC3FIYKB74F2AF7V30RC7AE	DistSal	173.422846443793	175.600803235175	27.3120487742672
70	76	78	90	85	83	76	78	68	74	78	87	85	87	75	60	NA	male	bachelors	50	man	married	white	ap	3UN61F00HY3YXHHY8ZE10X12T7Y5RT	95	3YD0MU1NC3FIYKB74F2AF7V30RC7AE	DistSal	336.358543280677	268.023697562691	44.6924434488008
5	30	98	86	20	95	90	90	10	81	95	50	10	10	15	70	NA	male	graduate	30	man	married	white	ap	35GCEFQ6I724LTGL4XKL735HOSN3ZR	91	3MDWE879UIGRVD4SPQ0QOE6FDZL9BN	DistSal	400.25858212256	78.9792680926412	42.7061126288541
19	18	82	67	79	84	93	83	2	83	80	29	13	23	13	34	NA	female	bachelors	17	woman	single	white	ap	36PW28KO41A6UJOAHPLI91I56W6EAS	91	3MDWE879UIGRVD4SPQ0QOE6FDZL9BN	DistSal	360.35329379385	85.6070884469441	33.2710412341073
41	1	37	68	57	14	29	75	1	18	40	1	1	69	82	29	NA	male	associates	10	man	single	white	ap	3DL65MZB8FTUNYL813H9FW8T6ZRECU	91	3MDWE879UIGRVD4SPQ0QOE6FDZL9BN	DistSal	167.704424369755	34.5195050066615	33.767623939094
1	34	90	87	34	77	82	82	1	71	78	64	37	34	28	29	NA	female	somecollege	16	woman	single	white	ap	3OB0CAO74J3JABDFNW74XQXP14SYHV	91	3MDWE879UIGRVD4SPQ0QOE6FDZL9BN	DistSal	349.109462415078	109.383913030389	43.2026953338408
1	1	78	50	23	74	57	85	1	73	85	1	1	65	1	47	NA	male	bachelors	100	man	single	white	ap	3X65QVEQI218T4V0IP4DSRYDFWTCLG	91	3MDWE879UIGRVD4SPQ0QOE6FDZL9BN	DistSal	325.631933391285	15.6105929964004	24.8291352493338
1	80	65	40	60	40	25	40	1	35	30	55	5	70	35	32	NA	male	bachelors	15	man	single	white	ap	320DUZ38G90FFQN5HQOJ23609ZFGJR	60	3WRAAIUSBKDCDZHYMS68968R2KQXAY	DistSal	170.143193626641	132.254015809171	19.863308199467
1	1	100	1	10	95	100	100	1	95	100	1	1	1	1	46	NA	female	somecollege	50	woman	divorced	white	ap	3IFS6Q0HJKXMAKCQU8X0FGA3KVKIS1	60	3WRAAIUSBKDCDZHYMS68968R2KQXAY	DistSal	423.239317605616	8.38071487483003	0.496582704986676
25	26	13	50	79	22	19	18	1	1	18	50	41	99	54	39	NA		bachelors	34	man	single	hispanic	ap	3JZQSN0I3SOZAO19Y0XYN5E8GSYGFO	60	3WRAAIUSBKDCDZHYMS68968R2KQXAY	DistSal	77.2677588034903	122.432451178188	24.8291352493338
1	1	100	100	1	100	100	100	1	100	100	100	1	1	1	27	NA	male	bachelors	8	man	married	asian	ap	3Y5140Z9DZUPXSWY2RT6KB5SXDFPIY	60	3WRAAIUSBKDCDZHYMS68968R2KQXAY	DistSal	427.644212766988	63.6094005232979	49.6582704986676
3	22	91	81	22	92	90	81	4	28	92	21	2	23	15	36	NA	male	bachelors	88	man	married	black	ap	3YHH42UU5DTOZC0K69BTXQWC6BW0LJ	60	3WRAAIUSBKDCDZHYMS68968R2KQXAY	DistSal	381.329389501941	46.3141806577649	40.2231991039207
1	45	74	90	60	45	70	76	1	47	75	11	10	70	20	39	NA	male	bachelors	35	man	single	white	ap	31JLPPHS2W8SMP2E2O94R5YD4SL3OY	92	36U4VBVNQPRCVC9KJYH7KPYX86XRU8	DistSal	290.355036327934	81.9999320837165	44.6924434488008
23	71	36	64	63	1	25	40	1	1	39	55	1	94	17	35	NA	male	bachelors	20	man	single	white	ap	338JKRMM28DIETFC7QTOU4FIYDOAHW	92	36U4VBVNQPRCVC9KJYH7KPYX86XRU8	DistSal	120.50090338111	124.35476879815	31.7812931191473
11	2	61	60	21	39	34	59	1	39	61	40	1	42	6	32	NA	female	bachelors	1	woman	single	white	ap	35H6S234SCE5BYJEGBB3P2A6XLD65R	92	36U4VBVNQPRCVC9KJYH7KPYX86XRU8	DistSal	218.000821798216	38.9931796003439	29.7949622992006
1	30	68	89	74	89	84	92	1	72	93	53	46	52	5	41	NA	male	graduate	52	man	separated	white	ap	3GDTJDAPVWPQNJN81PPNQIHJPEY8MG	92	36U4VBVNQPRCVC9KJYH7KPYX86XRU8	DistSal	365.882109526333	127.880668182827	44.1958607438142
1	70	56	28	3	35	13	36	1	34	32	40	24	78	1	42	NA	female	bachelors	25	woman	married	natAmerican	ap	3MYYFCXHJ5LPC84KEJ1FW1HHR2P4GO	92	36U4VBVNQPRCVC9KJYH7KPYX86XRU8	DistSal	147.103088427017	96.4496958901152	13.9043157396269
39	65	78	62	76	69	64	68	73	58	60	66	59	63	64	30	NA	male	graduate	50	woman	married	white	ap	30BXRYBRP6BFL6IF8VPGCTC9QWYHWL	54	36AZSFEYZ5EPSKHVSR5MGWVC4R4BV5	DistSal	289.309732799209	228.336739518231	30.7881277091739
31	50	46	62	84	52	40	55	1	8	53	60	43	76	58	57	NA	female	bachelors	21	woman	divorced	white	ap	37M28K1J0SRE5ZA2VQW96HVXB63JAN	54	36AZSFEYZ5EPSKHVSR5MGWVC4R4BV5	DistSal	211.423157874526	151.0247999386	30.7881277091739
58	8	41	27	63	34	31	35	2	27	34	68	14	60	54	34	NA	female	bachelors	14	woman	single	white	ap	3907X2AHF2JLM7IWDO8EXVYB8GD2PT	54	36AZSFEYZ5EPSKHVSR5MGWVC4R4BV5	DistSal	149.51757316967	93.4416251879328	13.4077330346403
10	72	71	60	78	49	74	61	26	61	62	81	44	82	61	34	NA	male	somecollege	21	man	single	asian	ap	3IAEQB9FMGYY9QDDMZ6QL8XBY38DW9	54	36AZSFEYZ5EPSKHVSR5MGWVC4R4BV5	DistSal	269.724824480369	197.413026523469	29.7949622992006
67	56	56	72	64	60	42	64	68	64	43	71	42	78	62	30	NA	male	graduate	84	man	married	black	ap	3SPJ033423HF1H85BWAP93D4EWXYJ1	54	36AZSFEYZ5EPSKHVSR5MGWVC4R4BV5	DistSal	227.047859696467	202.573574739621	35.7539547590407
35	64	35	88	86	71	25	89	79	59	34	44	79	78	93	28	NA	male	bachelors	12	man	married	natAmerican	ap	34Q075JO1ZRB95WGDZTADBNY82L102	56	3R868ACW4TQ2SLUG9AM32DZ58F1ZG9	DistSal	219.998500648875	237.760889344015	43.6992780388275
15	69	85	90	20	80	50	85	1	20	50	1	1	10	1	29	NA	male	somecollege	10	man	single	mixed	ap	3PB5A5BD0XKMVVM3GHZMZD1RI4YG73	56	3R868ACW4TQ2SLUG9AM32DZ58F1ZG9	DistSal	299.32994209588	66.0529838551539	44.6924434488008
1	1	89	75	27	76	65	78	1	90	65	1	1	1	20	27	NA	female	associates	12	woman	single	white	ap	3QXNC7EIPK9TYAZBHC83SH5H6DE90M	56	3R868ACW4TQ2SLUG9AM32DZ58F1ZG9	DistSal	318.48331341058	17.8351708799606	37.2437028740007
29	17	24	83	17	62	67	64	23	69	21	17	15	88	34	30	NA	male	bachelors	80	man	single	white	ap	3YDTZAI2WZUS8TEHW0GCPEDBPD641O	56	3R868ACW4TQ2SLUG9AM32DZ58F1ZG9	DistSal	203.218532783497	60.7077921875552	41.2163645138941
5	1	55	70	50	41	20	50	30	90	55	50	55	70	45	39	NA	male	somecollege	10	man	single	white	ap	337RC3OW07G4SD1096ZIIJM2038LVN	84	3HEADTGN2Q6C8RYKOORCGB0GMD6RVX	DistSal	190.312702253851	119.021698915688	34.7607893490673
33	69	24	37	79	35	39	37	61	37	35	75	34	79	79	39	NA	male	bachelors	28	man	single	asian	ap	34YB12FSQ025GYTQKN1BIVYHDTAGMV	84	3HEADTGN2Q6C8RYKOORCGB0GMD6RVX	DistSal	145.774072605272	212.532563869909	18.373560084507
37	70	66	64	69	37	34	66	59	64	67	40	72	41	35	23	NA	female	bachelors	69	woman	single	white	ap	3HL8HNGX47FKVEE1KUROVOSLCF39FQ	84	3HEADTGN2Q6C8RYKOORCGB0GMD6RVX	DistSal	231.858471107494	210.260186129187	31.7812931191473
100	100	1	1	100	100	1	1	100	1	1	100	1	100	100	66	NA	male	bachelors	75	man	single	white	ap	3Q5ZZ9ZEVQTSFC229Q819G6X3H858J	84	3HEADTGN2Q6C8RYKOORCGB0GMD6RVX	DistSal	91.4933663228441	271.442639467084	0.496582704986676
65	12	63	100	100	100	27	69	1	100	80	6	92	100	75	39	NA	female	bachelors	10	woman	married	white	ap	3VA45EW49P1WCMOZFKVL3CJG646O1I	84	3HEADTGN2Q6C8RYKOORCGB0GMD6RVX	DistSal	293.68938918423	130.663035002217	49.6582704986676
23	29	34	89	90	27	20	31	2	1	37	12	1	91	68	45	NA	male	somecollege	62	man	divorced	white	ap	31JLPPHS2W8SMP2E2O94R5YD4OKO3A	80	3DFYDSXB2XEVXOQ7BT8YIYC6YP3UJJ	DistSal	128.037630682601	81.7991813978963	44.1958607438142
11	9	82	89	15	90	86	93	1	86	87	23	90	1	24	26	NA	female	somecollege	1	woman	married	white	ap	34V1S5K3GUFOCLLQJ1OK1IF8JG096N	80	3DFYDSXB2XEVXOQ7BT8YIYC6YP3UJJ	DistSal	375.136344103009	90.0996279389727	44.1958607438142
32	92	44	93	85	38	58	56	31	31	57	43	23	79	46	38	NA	male	associates	60	man	single	white	ap	3FPRZHYEP0LNC9BB30VIMXSL0IEV3I	80	3DFYDSXB2XEVXOQ7BT8YIYC6YP3UJJ	DistSal	216.447379544361	183.37589995343	46.1821915637609
23	42	62	35	68	67	63	62	21	40	62	58	27	46	36	2	NA	female		50				ap	3FTOP5WARH2I4MCK3OZGHBJK2IQJ0R	80	3DFYDSXB2XEVXOQ7BT8YIYC6YP3UJJ	DistSal	270.348725996378	139.633227218407	17.3803946745337
78	71	78	69	33	59	92	74	33	75	30	69	35	69	58	28	NA	female	bachelors	15	woman	single	white	ap	3P529IW9K0ZFWGFA9RUE0XJGC9KLFZ	80	3DFYDSXB2XEVXOQ7BT8YIYC6YP3UJJ	DistSal	281.214926371965	163.748035132166	34.2642066440806
33	24	50	36	50	50	50	50	27	50	50	24	27	22	50	30	NA	male	bachelors	1	man	married	white	ap	3137ONMDKIJ74A1D3PDS5NT84RJEG4	62	33NKDW9FFYW06EEW662ZF1YF2NBXC0	DistSal	213.822106383494	99.8032387718623	17.8769773795203
9	6	76	70	58	65	57	73	4	32	81	24	26	8	36	39	NA	male	somecollege	56	man	single	white	ap	3E337GFOLBMBYGEQWOGBVANHIJKGNV	62	33NKDW9FFYW06EEW662ZF1YF2NBXC0	DistSal	301.908365399024	71.9232408780185	34.7607893490673
1	83	84	74	100	100	73	91	18	86	87	86	86	1	1	28	NA	male	bachelors	8	man	married	white	ap	3MRNMEIQW7KIYW1EILZOCXGV0W4LDO	62	33NKDW9FFYW06EEW662ZF1YF2NBXC0	DistSal	373.342003836022	242.947178776768	36.747120169014
10	30	74	73	41	76	79	75	31	76	76	32	30	32	39	38	NA	female	graduate	53	woman	married	white	ap	3SUWZRL0M0R57HC7RC46TWGJADGE62	62	33NKDW9FFYW06EEW662ZF1YF2NBXC0	DistSal	324.927595417155	109.373722008066	36.2505374640273
13	14	77	73	24	74	90	79	19	71	93	82	12	23	13	23	NA	male	bachelors	1	man	single	mixed	ap	3VSOLARPKDNPF2Y80ZQMUF3O9QO393	62	33NKDW9FFYW06EEW662ZF1YF2NBXC0	DistSal	353.311259786749	96.7389862527522	36.2505374640273
1	19	84	86	17	88	92	93	10	100	85	29	22	16	16	32	NA	male	somecollege	35	man	single	white	asd	3CCZ6YKWR9XSTHLCEIEF9C18NIH59P	37	31GN6YMHLQ61OVY2TNWDSNOQFMCWSH	DistSal	378.009337291802	64.1162151139995	42.7061126288541
2	7	99	85	15	88	64	80	1	97	92	10	29	12	3	24	NA	female	bachelors	50	woman	single	white	asd	3HMVI3QICL6860S1L74J53HIK7EY1Y	37	31GN6YMHLQ61OVY2TNWDSNOQFMCWSH	DistSal	362.468387508649	39.9298849840187	42.2095299238675
20	13	66	71	26	62	57	71	19	41	66	30	22	24	19	26	NA	male	associates	50	man	single	white	asd	3KKG4CDWKKCAXYHC0DV54KVUNI494Y	37	31GN6YMHLQ61OVY2TNWDSNOQFMCWSH	DistSal	275.884740156455	72.1235352611792	35.257372054054
31	50	27	29	65	31	33	27	26	33	33	34	50	33	63	35	NA	female	bachelors	57	woman	single	white	asd	3ON104KXQMAL9UUKTO5XI435LJOW4A	37	31GN6YMHLQ61OVY2TNWDSNOQFMCWSH	DistSal	129.232895335274	148.733820731568	14.4008984446136
1	17	100	100	71	100	99	100	1	100	100	9	1	42	57	31	NA	male	associates	80	man	single	white	asd	3OXV7EAXLG42XJWA2SNAA5CMJH036W	37	31GN6YMHLQ61OVY2TNWDSNOQFMCWSH	DistSal	426.839793847515	59.4342908148349	49.6582704986676
66	63	59	39	63	37	50	50	55	58	79	38	61	68	63	29	NA	male	bachelors	57	man	single	hispanic	asd	37ZHEEHM6Y0L1JAFL2S2GJCIESK37V	28	31KSVEGZ356PNGYPEYW82DJUTKTWRT	DistSal	235.824694312458	189.890425649287	19.3667254944804
74	77	74	41	75	62	31	73	71	77	44	62	33	31	41	27	NA	male	bachelors	70	man	married	white	asd	3FK0YFF9P1U7OIDUNA1O5SK4RUJVVB	28	31KSVEGZ356PNGYPEYW82DJUTKTWRT	DistSal	243.321665084763	215.629948245032	20.3598909044537
56	56	30	37	64	62	36	65	36	40	57	52	55	44	54	23	NA	male	bachelors	43	man	single	asian	asd	3LRKMWOKB7VF0BK20X6GOT0PI7X2ZB	28	31KSVEGZ356PNGYPEYW82DJUTKTWRT	DistSal	216.517206412032	174.834103659383	18.373560084507
37	28	37	33	39	31	34	64	22	71	38	36	46	68	54	24	NA	female	associates	1	woman	single	black	asd	3WMOAN2SRDBUGD4LLJFXVBQR5RHVNU	28	31KSVEGZ356PNGYPEYW82DJUTKTWRT	DistSal	175.209844938921	112.853486704982	16.3872292645603
10	30	75	80	70	70	60	75	10	60	60	70	30	25	40	24	NA	male	high	1	man	married	white	asd	3ZDAD0O1T3RKFFE0IU2RSVT4AKBXT0	28	31KSVEGZ356PNGYPEYW82DJUTKTWRT	DistSal	290.715660016145	132.308271455601	39.7266163989341
70	81	66	71	62	72	59	68	79	82	68	73	77	64	81	53	NA	male	bachelors	20	man	married	white	asd	32SVAV9L3HN3KL8DS54MQAE8F0Q3AM	1	32CAVSKPCF3O27A3L42SEYGK46OU1W	DistSal	285.467596718138	253.75009722443	35.257372054054
15	45	76	73	4	57	71	69	13	67	72	71	13	12	15	24	NA	male	bachelors	78	man	single	white	asd	36H9ULYP64891QRA66I1KI6O8DPJFR	1	32CAVSKPCF3O27A3L42SEYGK46OU1W	DistSal	294.472008742393	98.6864286663355	36.2505374640273
90	89	94	83	85	30	90	98	90	79	86	77	83	14	77	28	NA	female	bachelors	100	woman	married	white	asd	3DIP6YHAPE6SBVVVKR14DACAG1G8EE	1	32CAVSKPCF3O27A3L42SEYGK46OU1W	DistSal	338.683118842186	287.657091772635	41.2163645138941
1	5	95	87	9	90	89	91	5	89	90	60	1	8	8	59	NA	male	somecollege	70	man	married	white	asd	3RSDURM96C07Q1MDXVZYCN0C9GIYEH	1	32CAVSKPCF3O27A3L42SEYGK46OU1W	DistSal	388.992556340874	49.8943169959087	43.2026953338408
1	1	63	50	3	79	20	80	1	34	78	1	1	1	1	33	NA	male	bachelors	1	man	single	white	asd	3VSOLARPKDNPF2Y80ZQMUF3O9I8397	1	32CAVSKPCF3O27A3L42SEYGK46OU1W	DistSal	277.438862485519	4.4877035785998	24.8291352493338
15	1	70	100	25	70	55	75	1	70	75	1	1	100	1	30	NA	male	high	1	man	single	white	asd	33JKGHPFYE8BQQAC7RE68F7EEYFMNE	29	388CL5C1RK1WNS8NEFDCFY0884RHLO	DistSal	296.203351481272	16.7228819381805	49.6582704986676
95	1	1	92	2	1	3	1	1	1	1	5	51	95	1	29	NA	female	associates	1	woman	married	white	asd	3QRYMNZ7F0VF3L0WGOFIUT26861TNC	29	388CL5C1RK1WNS8NEFDCFY0884RHLO	DistSal	5.88527996661573	39.7485000601379	45.6856088587742
50	60	59	60	60	57	61	60	61	55	59	57	62	59	59	51	NA	male	bachelors	1	man	divorced	white	asd	3R9WASFE21UZ15WEOSLN8CUERB3FZ9	29	388CL5C1RK1WNS8NEFDCFY0884RHLO	DistSal	253.037614533839	202.811781215669	29.7949622992006
84	1	2	89	18	4	2	9	1	1	9	9	1	97	85	36	NA	male	bachelors	1	man	single	white	asd	3STRJBFXOY5EVFFTJBN221L2EBWTK7	29	388CL5C1RK1WNS8NEFDCFY0884RHLO	DistSal	22.8010031909522	17.6972634408576	44.1958607438142
93	19	1	26	91	11	19	14	1	93	1	10	6	100	88	26	NA	male	associates	7	man	single	black	asd	3T3IWE1XG8106IDOWG7ZYNXBDHOTQZ	29	388CL5C1RK1WNS8NEFDCFY0884RHLO	DistSal	39.0142129508807	76.0366000898971	12.9111503296536
62	60	69	75	68	60	64	39	58	74	42	67	73	42	80	31	NA	male	graduate	95	man	single	white	asd	32VNZTT0A9IG1YDYUUVRV5VOT49R42	21	38EHZ67RIN62TEVXULW9UB3WT94MGW	DistSal	232.320747023669	218.358955211209	37.2437028740007
1	1	100	99	1	100	75	100	1	100	100	10	1	1	15	39	NA	male	somecollege	1	man	single	white	asd	39LOEL67OUJP1XFYV7K8UJ8DPCQ38I	21	38EHZ67RIN62TEVXULW9UB3WT94MGW	DistSal	407.533739780165	8.85123153559048	49.1616877936809
21	23	78	80	27	81	82	82	18	80	78	19	19	21	26	22	NA	male	high	1	man	single	white	asd	3D8YOU6S9GYMWD9THCJBXE2MWUK6U7	21	38EHZ67RIN62TEVXULW9UB3WT94MGW	DistSal	342.945695640644	70.8705309469402	39.7266163989341
1	11	61	53	8	61	61	55	1	52	55	14	58	53	8	30	NA	male	graduate	10	man	married	white	asd	3DEL4X4EL8ZGW1DUS0PQ0CLJPMTXYP	21	38EHZ67RIN62TEVXULW9UB3WT94MGW	DistSal	250.160546184094	60.8981945321687	26.3188833642938
27	29	65	62	33	67	66	67	26	63	66	33	28	27	30	29	NA	male	associates	20	man	single	white	asd	3DI28L7YXCSA0VBAL6SPY0P22VA1EN	21	38EHZ67RIN62TEVXULW9UB3WT94MGW	DistSal	283.199501776778	99.5470972878573	30.7881277091739
1	1	61	51	1	63	53	64	1	65	68	54	1	1	4	27	NA	male	bachelors	22	man	single	white	asd	3PDJHANYK7UHRR39HDCCEZDW2MK6H8	19	3CIS7GGG66XNM84FXSX7LIZETFSEUZ	DistSal	265.153140460014	35.6218919295808	25.3257179543205
7	25	82	59	81	60	63	76	8	69	64	54	15	64	19	39	NA	male	somecollege	50	man	single	white	asd	3PM8NZGV80U7NZM81Q8WNQIHQDCQXF	19	3CIS7GGG66XNM84FXSX7LIZETFSEUZ	DistSal	294.463276200634	113.29073236852	29.2983795942139
1	1	68	78	63	1	41	55	1	19	64	1	1	1	23	25	NA	male	somecollege	1	man	single	white	asd	3UN61F00HY3YXHHY8ZE10X12T1E5RX	19	3CIS7GGG66XNM84FXSX7LIZETFSEUZ	DistSal	194.992366581938	37.8563718320017	38.7334509889607
56	58	50	49	40	57	47	63	34	50	61	59	52	50	39	31	NA	male	bachelors	25	man	single	white	asd	3VELCLL3GMX269B6GHCVGIA2EWP1F5	19	3CIS7GGG66XNM84FXSX7LIZETFSEUZ	DistSal	238.958111245078	163.721590638076	24.3325525443471
35	21	59	64	20	54	65	61	1	44	62	56	14	73	52	29	NA	male	bachelors	70	man	single	white	asd	3ZY8KE4ISLHFJAHD1B7EZ5LWA2FQVN	19	3CIS7GGG66XNM84FXSX7LIZETFSEUZ	DistSal	257.202266462953	71.4118416809985	31.7812931191473
36	71	59	73	36	72	70	35	79	35	64	40	65	36	68	27	NA	male	bachelors	70	man	married	white	asd	358010RM5G7ZS7IPNP26TDHP75SXVH	49	3CVDZS288IEWFEZ2J1QRCQ3KSU4MFX	DistSal	255.991279822102	203.537010482579	36.2505374640273
100	9	50	100	17	100	99	100	1	99	98	1	1	1	1	31	NA	male	bachelors	60	man	single	white	asd	3JWH6J9I9URF7Z6FG2OXUZWK20JNB0	49	3CVDZS288IEWFEZ2J1QRCQ3KSU4MFX	DistSal	384.66827233538	18.404411379463	49.6582704986676
21	54	54	44	54	47	29	55	58	58	56	59	61	71	55	28	NA	female	bachelors	27	woman	single	white	asd	3PJUZCGDJ8UBGZ4ECGLILWBZP40894	49	3CVDZS288IEWFEZ2J1QRCQ3KSU4MFX	DistSal	207.337373989099	193.095547220825	21.8496390194137
27	20	18	66	65	63	78	23	16	27	20	68	84	74	35	31	NA	male	bachelors	36	man	single	hispanic	asd	3PJUZCGDJ8UBGZ4ECGLILWBZP8E89Q	49	3CVDZS288IEWFEZ2J1QRCQ3KSU4MFX	DistSal	171.094572134133	161.362321651872	32.7744585291206
35	5	10	65	5	1	1	1	5	1	10	10	49	100	100	39	NA	male	somecollege	30	man	single	white	asd	3WOKGM4L73UW5X3HJ1RLP70615A0ON	49	3CVDZS288IEWFEZ2J1QRCQ3KSU4MFX	DistSal	19.6699966686967	49.2964488900333	32.2778758241339
90	30	13	21	10	8	6	10	2	3	14	4	69	89	82	23	NA	male	bachelors	1	man	single	mixed	asd	374TNBHA8D9WN4CI6MUY64PQSJ6YQT	38	3EQPA8A375ACJNKHHG76ZQRL053JZE	DistSal	43.8190604216424	78.6077791708821	10.4282368047202
73	1	10	27	81	10	13	19	1	13	13	3	1	66	91	45	NA	female	graduate	1	woman	single	white	asd	37Z929RLGBMCJYS1OKW4TNCCV59TSO	38	3EQPA8A375ACJNKHHG76ZQRL053JZE	DistSal	55.8127851985188	49.0838205077492	13.4077330346403
29	31	21	31	17	7	18	27	21	22	22	17	15	75	77	26	NA	male	somecollege	30	man	single	white	asd	3QECW5O0KJFBDWUQCOJW0C2KHL25TZ	38	3EQPA8A375ACJNKHHG76ZQRL053JZE	DistSal	81.2453048726981	69.8828002543472	15.394063854587
19	42	37	43	81	90	36	83	31	86	70	78	31	77	23	28	NA	female	bachelors	90	woman	married	white	asd	3RU7GD8VPQ7ER6ZU73NKODBF62SPSJ	38	3EQPA8A375ACJNKHHG76ZQRL053JZE	DistSal	274.427598285541	169.470702141048	21.3530563144271
36	5	49	50	70	46	32	40	1	30	55	12	34	45	55	30	NA	male	bachelors	1	man	single	white	asd	3RXCAC0YIT3QV9RMQMRSDDXMTHV8GV	38	3EQPA8A375ACJNKHHG76ZQRL053JZE	DistSal	190.720290727937	73.5403322358941	24.8291352493338
37	31	40	68	51	40	56	36	14	29	32	25	53	46	44	33	NA	female	associates	1	woman	married	white	asd	34MAJL3QP61OIWSWJ4UVD7S8NQU34B	18	3PA41K45VOIPLOH9TYK752KYZBWP7S	DistSal	173.181086587682	113.592452256081	33.767623939094
79	29	31	55	38	44	55	62	13	44	43	57	37	28	33	36	NA	female	somecollege	1	woman	single	black	asd	373ERPL3YQM0IJSO9VWZ3D7G93QTR0	18	3PA41K45VOIPLOH9TYK752KYZBWP7S	DistSal	201.465669963692	112.839990247131	27.3120487742672
69	14	14	61	35	16	17	30	21	9	17	14	42	70	82	40	NA	male	bachelors	1	man	married	white	asd	3LYA37P8IS1EZTLCJPWH27FG84XBK0	18	3PA41K45VOIPLOH9TYK752KYZBWP7S	DistSal	80.8450563621837	83.0673744215278	30.2915450041872
23	27	61	76	60	40	44	45	7	29	64	63	58	55	24	29	NA	male	somecollege	1	man	single	asian	asd	3SB5N7Y3O5I8DKMJVIEDKYR4AJJ0G0	18	3PA41K45VOIPLOH9TYK752KYZBWP7S	DistSal	217.306164969473	136.552931472302	37.7402855789874
92	41	16	29	94	17	4	6	1	7	9	76	70	89	76	25	NA	male	bachelors	1	man	single	white	asd	3VZLGYJEYNOG1RNZOMR9EJULVGXXZG	18	3PA41K45VOIPLOH9TYK752KYZBWP7S	DistSal	44.5229174894956	177.450961444468	14.4008984446136
64	7	20	28	38	18	70	63	1	99	41	81	1	47	60	34	NA	female	bachelors	8	woman	single	white	asd	3JRJSWSMQJZ6AYPP8A68MT4Z0FO3EH	10	3R868ACW4TQ2SLUG9AM32DZ58DMZGQ	DistSal	180.820596067914	77.2247019551263	13.9043157396269
28	19	32	89	13	33	16	34	7	11	36	26	20	72	17	31	NA	female	bachelors	1	woman	married	white	asd	3JW0YLFXRVUXIWD43UBGDWMW5E2WWF	10	3R868ACW4TQ2SLUG9AM32DZ58DMZGQ	DistSal	130.230075021484	56.4004985768608	44.1958607438142
18	11	73	55	2	62	76	68	16	74	66	53	16	9	4	12	NA	male		50				asd	3M68NM076JLUGLHCDIO6S3F2PVFR6N	10	3R868ACW4TQ2SLUG9AM32DZ58DMZGQ	DistSal	294.177900306076	64.90062503635	27.3120487742672
14	13	61	66	41	35	69	71	1	40	57	22	20	64	23	27	NA	female	associates	12	woman	single	white	asd	3VJ40NV2QK1XL608H3FV9I2BYG6TOR	10	3R868ACW4TQ2SLUG9AM32DZ58DMZGQ	DistSal	249.587006412203	60.2797603122872	32.7744585291206
1	75	100	100	100	100	100	100	1	91	100	1	1	100	1	31	NA	male	associates	100	man	single	white	asd	3Z4XG4ZF4A51HVMCFWRW1ZXHW718XX	10	3R868ACW4TQ2SLUG9AM32DZ58DMZGQ	DistSal	427.644212766988	115.142555432659	49.6582704986676
72	26	23	96	1	25	24	25	1	24	26	1	1	85	69	23	NA	male	bachelors	1	man	single	white	asd	32ZKVD547H183VD5YJ4ILLYEXIB3BH	32	3RIHDBQ1NFCGTAQ8ERERFBFX89HMHV	DistSal	105.395108495394	22.5338059130784	47.6719396787209
25	1	50	45	75	40	25	52	1	55	50	11	1	66	80	31	NA	male	somecollege	10	man	single	white	asd	39O5D9O87V6RD05BCJ0DW54WF3B3CO	32	3RIHDBQ1NFCGTAQ8ERERFBFX89HMHV	DistSal	186.663141527765	50.6143464813163	22.3462217244004
38	63	85	61	62	63	64	72	67	41	75	70	41	28	68	22	NA	male	bachelors	73	man	single	white	asd	3RWE2M8QWJOENC35IMR8AI01BV50N8	32	3RIHDBQ1NFCGTAQ8ERERFBFX89HMHV	DistSal	306.743924479264	204.772700840314	30.2915450041872
1	1	2	50	1	50	50	50	1	50	50	50	1	50	3	38	NA	female	somecollege	1	woman		white	asd	3VW6495TLLE5W634XWBSJQSSRSSYY1	32	3RIHDBQ1NFCGTAQ8ERERFBFX89HMHV	DistSal	175.071374769365	33.1881955301271	24.8291352493338
